,country,year,no_schooling,total_primary,completed_primary,total_secondary,completed_secondary,total_tertiary,completed_tertiary,avg_years_total_schooling,avg_years_primary_schooling,avg_years_secondary_schooling,avg_years_tertiary_schooling,population_1000s,region,iso_alpha
2354,Tunisia,1925,97.0,1.9,0.6,0.9,0.2,0.2,0.1,0.2,0.14,0.05,0.01,1544.0,Middle East and North Africa,TUN
2355,Tunisia,1930,96.2,2.4,0.8,1.1,0.3,0.3,0.1,0.25,0.18,0.06,0.01,1635.0,Middle East and North Africa,TUN
2356,Tunisia,1935,94.3,2.9,1.0,2.5,0.8,0.3,0.2,0.43,0.29,0.13,0.01,1737.0,Middle East and North Africa,TUN
2357,Tunisia,1940,92.9,3.9,1.4,2.8,1.0,0.3,0.2,0.51,0.35,0.15,0.01,1839.0,Middle East and North Africa,TUN
2358,Tunisia,1945,91.5,5.1,1.8,3.0,1.2,0.4,0.2,0.59,0.41,0.16,0.01,1953.0,Middle East and North Africa,TUN
2359,Tunisia,1950,90.0,6.2,2.2,3.3,1.3,0.5,0.3,0.68,0.48,0.19,0.02,1957.0,Middle East and North Africa,TUN
2360,Tunisia,1955,88.0,7.6,2.9,3.9,1.6,0.6,0.3,0.82,0.58,0.22,0.02,2106.0,Middle East and North Africa,TUN
2361,Tunisia,1960,85.8,9.0,3.6,4.6,1.8,0.6,0.4,0.96,0.69,0.25,0.02,2215.0,Middle East and North Africa,TUN
2362,Tunisia,1965,80.4,12.0,5.1,6.7,2.8,0.9,0.5,1.37,0.97,0.37,0.03,2321.0,Middle East and North Africa,TUN
2363,Tunisia,1970,73.3,16.1,7.5,9.6,4.0,1.1,0.6,1.9,1.35,0.52,0.03,2565.0,Middle East and North Africa,TUN
2364,Tunisia,1975,62.8,23.1,11.8,13.0,6.0,1.1,0.6,2.63,1.89,0.71,0.03,2985.0,Middle East and North Africa,TUN
2365,Tunisia,1980,51.2,30.7,16.3,16.2,7.1,2.0,1.0,3.47,2.5,0.91,0.06,3504.0,Middle East and North Africa,TUN
2366,Tunisia,1985,48.8,28.4,15.8,20.1,8.8,2.7,1.6,3.93,2.7,1.15,0.09,4103.0,Middle East and North Africa,TUN
2367,Tunisia,1990,41.1,30.9,17.9,24.0,10.3,4.0,2.3,4.68,3.14,1.41,0.13,4727.0,Middle East and North Africa,TUN
2368,Tunisia,1995,32.8,33.4,20.0,28.9,12.2,4.8,2.9,5.48,3.63,1.69,0.15,5403.0,Middle East and North Africa,TUN
2369,Tunisia,2000,25.7,34.1,20.7,33.0,13.5,7.2,4.1,6.32,4.06,2.04,0.23,6116.0,Middle East and North Africa,TUN
2370,Tunisia,2005,20.0,32.2,19.7,36.9,14.6,10.9,6.0,7.21,4.42,2.45,0.34,6850.0,Middle East and North Africa,TUN
2371,Tunisia,2010,15.0,30.7,18.8,40.4,15.8,13.9,8.2,8.0,4.74,2.81,0.44,7502.0,Middle East and North Africa,TUN
2376,Benin,1870,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,530.0,Sub-Saharan Africa,BEN
2377,Benin,1875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,535.0,Sub-Saharan Africa,BEN
2378,Benin,1880,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,540.0,Sub-Saharan Africa,BEN
2379,Benin,1885,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,544.0,Sub-Saharan Africa,BEN
2380,Benin,1890,99.9,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.01,0.0,0.0,549.0,Sub-Saharan Africa,BEN
2381,Benin,1895,99.9,0.1,0.0,0.1,0.0,0.0,0.0,0.01,0.01,0.0,0.0,554.0,Sub-Saharan Africa,BEN
2382,Benin,1900,99.8,0.1,0.0,0.1,0.0,0.0,0.0,0.02,0.01,0.01,0.0,559.0,Sub-Saharan Africa,BEN
2383,Benin,1905,99.8,0.1,0.0,0.1,0.0,0.0,0.0,0.02,0.01,0.01,0.0,564.0,Sub-Saharan Africa,BEN
2384,Benin,1910,99.7,0.2,0.0,0.1,0.0,0.0,0.0,0.02,0.02,0.01,0.0,569.0,Sub-Saharan Africa,BEN
2385,Benin,1915,99.6,0.2,0.1,0.2,0.0,0.0,0.0,0.03,0.02,0.01,0.0,625.0,Sub-Saharan Africa,BEN
2386,Benin,1920,99.5,0.3,0.1,0.2,0.1,0.0,0.0,0.04,0.03,0.01,0.0,681.0,Sub-Saharan Africa,BEN
2387,Benin,1925,97.9,1.6,0.5,0.5,0.1,0.1,0.0,0.12,0.09,0.03,0.0,748.0,Sub-Saharan Africa,BEN
2388,Benin,1930,96.5,2.7,0.9,0.7,0.2,0.1,0.0,0.2,0.16,0.04,0.0,815.0,Sub-Saharan Africa,BEN
2389,Benin,1935,95.3,3.6,1.2,1.0,0.3,0.1,0.1,0.27,0.21,0.06,0.0,896.0,Sub-Saharan Africa,BEN
2390,Benin,1940,92.9,5.4,1.9,1.6,0.5,0.1,0.1,0.41,0.32,0.09,0.0,976.0,Sub-Saharan Africa,BEN
2391,Benin,1945,91.7,6.3,2.2,1.8,0.5,0.2,0.1,0.48,0.38,0.1,0.01,1072.0,Sub-Saharan Africa,BEN
2392,Benin,1950,91.2,6.6,2.4,2.0,0.5,0.2,0.1,0.52,0.4,0.11,0.01,1104.0,Sub-Saharan Africa,BEN
2393,Benin,1955,89.6,7.9,2.9,2.3,0.6,0.2,0.1,0.61,0.48,0.13,0.01,1115.0,Sub-Saharan Africa,BEN
2394,Benin,1960,88.1,9.1,3.5,2.6,0.7,0.2,0.1,0.7,0.55,0.14,0.01,1160.0,Sub-Saharan Africa,BEN
2395,Benin,1965,86.7,10.1,4.2,3.0,0.7,0.2,0.1,0.79,0.62,0.16,0.01,1274.0,Sub-Saharan Africa,BEN
2396,Benin,1970,85.6,10.8,4.9,3.3,0.8,0.2,0.1,0.87,0.68,0.17,0.01,1445.0,Sub-Saharan Africa,BEN
2397,Benin,1975,84.6,11.2,5.5,4.0,0.8,0.2,0.1,0.96,0.75,0.2,0.01,1663.0,Sub-Saharan Africa,BEN
2398,Benin,1980,81.9,11.5,6.0,6.3,1.8,0.3,0.2,1.26,0.92,0.33,0.01,1907.0,Sub-Saharan Africa,BEN
2399,Benin,1985,76.8,13.3,7.4,9.1,3.8,0.8,0.4,1.77,1.21,0.53,0.02,2212.0,Sub-Saharan Africa,BEN
2400,Benin,1990,71.8,15.9,9.4,11.4,6.3,1.0,0.6,2.24,1.5,0.71,0.03,2588.0,Sub-Saharan Africa,BEN
2401,Benin,1995,66.4,18.8,11.6,13.2,8.1,1.6,0.9,2.73,1.8,0.88,0.05,3146.0,Sub-Saharan Africa,BEN
2402,Benin,2000,61.2,19.6,12.4,17.2,10.9,1.9,1.2,3.31,2.11,1.15,0.06,3723.0,Sub-Saharan Africa,BEN
2403,Benin,2005,57.6,19.1,12.5,20.7,13.8,2.6,1.4,3.85,2.35,1.43,0.08,4481.0,Sub-Saharan Africa,BEN
2404,Benin,2010,52.3,19.1,13.0,24.7,17.1,3.9,2.0,4.57,2.68,1.77,0.12,5305.0,Sub-Saharan Africa,BEN
2409,Cameroon,1870,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1310.0,Sub-Saharan Africa,CMR
2410,Cameroon,1875,99.8,0.2,0.1,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1338.0,Sub-Saharan Africa,CMR
2411,Cameroon,1880,99.7,0.3,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,1366.0,Sub-Saharan Africa,CMR
2412,Cameroon,1885,99.7,0.3,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,1394.0,Sub-Saharan Africa,CMR
2413,Cameroon,1890,99.5,0.5,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,1423.0,Sub-Saharan Africa,CMR
2414,Cameroon,1895,99.2,0.8,0.2,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,1452.0,Sub-Saharan Africa,CMR
2415,Cameroon,1900,98.8,1.2,0.3,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,1482.0,Sub-Saharan Africa,CMR
2416,Cameroon,1905,98.5,1.5,0.4,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,1512.0,Sub-Saharan Africa,CMR
2417,Cameroon,1910,98.3,1.7,0.5,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,1543.0,Sub-Saharan Africa,CMR
2418,Cameroon,1915,98.1,1.9,0.6,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,1714.0,Sub-Saharan Africa,CMR
2419,Cameroon,1920,97.2,2.8,0.9,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,1888.0,Sub-Saharan Africa,CMR
2420,Cameroon,1925,96.2,3.7,1.2,0.1,0.0,0.0,0.0,0.16,0.15,0.01,0.0,1879.0,Sub-Saharan Africa,CMR
2421,Cameroon,1930,95.2,4.7,1.5,0.1,0.1,0.0,0.0,0.21,0.2,0.01,0.0,2310.0,Sub-Saharan Africa,CMR
2422,Cameroon,1935,93.7,5.6,1.8,0.6,0.2,0.0,0.0,0.3,0.26,0.03,0.0,2437.0,Sub-Saharan Africa,CMR
2423,Cameroon,1940,91.9,7.4,2.5,0.7,0.3,0.0,0.0,0.38,0.34,0.04,0.0,2825.0,Sub-Saharan Africa,CMR
2424,Cameroon,1945,89.9,9.2,3.2,0.8,0.3,0.1,0.0,0.47,0.42,0.05,0.0,2973.0,Sub-Saharan Africa,CMR
2425,Cameroon,1950,86.0,11.8,4.2,2.1,0.6,0.1,0.0,0.72,0.61,0.11,0.0,2540.0,Sub-Saharan Africa,CMR
2426,Cameroon,1955,82.3,14.9,5.5,2.7,0.8,0.1,0.1,0.92,0.78,0.14,0.0,2751.0,Sub-Saharan Africa,CMR
2427,Cameroon,1960,78.6,18.0,6.9,3.2,1.0,0.1,0.1,1.12,0.95,0.17,0.0,2991.0,Sub-Saharan Africa,CMR
2428,Cameroon,1965,72.7,22.3,9.2,4.8,1.6,0.2,0.1,1.51,1.24,0.25,0.01,3267.0,Sub-Saharan Africa,CMR
2429,Cameroon,1970,65.9,27.6,12.3,6.2,2.2,0.3,0.1,1.92,1.58,0.33,0.01,3604.0,Sub-Saharan Africa,CMR
2430,Cameroon,1975,56.5,34.1,16.3,9.2,3.5,0.3,0.2,2.58,2.08,0.49,0.01,4011.0,Sub-Saharan Africa,CMR
2431,Cameroon,1980,48.0,39.0,19.9,12.6,5.2,0.4,0.2,3.25,2.55,0.69,0.01,4557.0,Sub-Saharan Africa,CMR
2432,Cameroon,1985,39.5,43.7,23.7,16.2,7.0,0.5,0.3,3.94,3.03,0.9,0.02,5179.0,Sub-Saharan Africa,CMR
2433,Cameroon,1990,31.5,47.9,27.3,19.8,9.1,0.9,0.4,4.65,3.5,1.13,0.03,5996.0,Sub-Saharan Africa,CMR
2434,Cameroon,1995,24.4,51.2,30.5,23.2,11.1,1.3,0.6,5.3,3.91,1.35,0.04,6937.0,Sub-Saharan Africa,CMR
2435,Cameroon,2000,20.2,52.4,32.2,25.9,12.9,1.6,0.8,5.76,4.18,1.53,0.05,7952.0,Sub-Saharan Africa,CMR
2436,Cameroon,2005,18.9,51.3,32.5,27.5,14.3,2.3,1.2,6.06,4.3,1.69,0.07,8993.0,Sub-Saharan Africa,CMR
2437,Cameroon,2010,17.7,49.3,32.0,29.8,15.8,3.2,1.6,6.41,4.42,1.89,0.1,10096.0,Sub-Saharan Africa,CMR
2442,Cote dIvoire,1870,97.4,2.6,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,120.0,Sub-Saharan Africa,
2443,Cote dIvoire,1875,97.1,2.9,0.8,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,143.0,Sub-Saharan Africa,
2444,Cote dIvoire,1880,96.7,3.3,0.9,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,167.0,Sub-Saharan Africa,
2445,Cote dIvoire,1885,96.3,3.7,1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,199.0,Sub-Saharan Africa,
2446,Cote dIvoire,1890,95.8,4.2,1.2,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,231.0,Sub-Saharan Africa,
2447,Cote dIvoire,1895,95.3,4.7,1.4,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,275.0,Sub-Saharan Africa,
2448,Cote dIvoire,1900,94.6,5.4,1.6,0.0,0.0,0.0,0.0,0.22,0.21,0.0,0.0,320.0,Sub-Saharan Africa,
2449,Cote dIvoire,1905,94.0,6.0,1.8,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,382.0,Sub-Saharan Africa,
2450,Cote dIvoire,1910,93.2,6.8,2.1,0.1,0.0,0.0,0.0,0.28,0.27,0.0,0.0,443.0,Sub-Saharan Africa,
2451,Cote dIvoire,1915,92.4,7.6,2.4,0.1,0.0,0.0,0.0,0.31,0.31,0.01,0.0,516.0,Sub-Saharan Africa,
2452,Cote dIvoire,1920,91.4,8.6,2.7,0.1,0.0,0.0,0.0,0.35,0.35,0.01,0.0,587.0,Sub-Saharan Africa,
2453,Cote dIvoire,1925,90.4,9.6,3.1,0.1,0.0,0.0,0.0,0.4,0.39,0.01,0.0,683.0,Sub-Saharan Africa,
2454,Cote dIvoire,1930,89.2,10.8,3.6,0.1,0.0,0.1,0.0,0.45,0.44,0.01,0.0,779.0,Sub-Saharan Africa,
2455,Cote dIvoire,1935,89.6,10.1,3.4,0.3,0.1,0.1,0.1,0.46,0.43,0.02,0.0,906.0,Sub-Saharan Africa,
2456,Cote dIvoire,1940,89.7,9.6,3.4,0.5,0.2,0.2,0.1,0.48,0.43,0.04,0.01,1032.0,Sub-Saharan Africa,
2457,Cote dIvoire,1945,89.5,9.5,3.4,0.8,0.3,0.3,0.2,0.52,0.45,0.06,0.01,1201.0,Sub-Saharan Africa,
2458,Cote dIvoire,1950,85.6,10.8,4.1,3.2,0.5,0.4,0.3,0.86,0.67,0.17,0.01,1367.0,Sub-Saharan Africa,
2459,Cote dIvoire,1955,85.1,10.9,4.3,3.4,0.6,0.6,0.3,0.91,0.7,0.19,0.02,1618.0,Sub-Saharan Africa,
2460,Cote dIvoire,1960,84.5,10.9,4.5,3.9,0.7,0.7,0.4,0.99,0.74,0.23,0.02,1914.0,Sub-Saharan Africa,
2461,Cote dIvoire,1965,83.6,11.1,4.9,4.4,0.9,0.9,0.5,1.09,0.8,0.27,0.03,2256.0,Sub-Saharan Africa,
2462,Cote dIvoire,1970,81.3,11.5,5.4,6.1,1.2,1.1,0.6,1.33,0.94,0.36,0.03,2809.0,Sub-Saharan Africa,
2463,Cote dIvoire,1975,78.1,10.4,5.1,10.1,1.9,1.4,0.8,1.76,1.16,0.56,0.04,3464.0,Sub-Saharan Africa,
2464,Cote dIvoire,1980,73.9,11.9,6.2,12.5,2.4,1.7,0.9,2.13,1.39,0.69,0.05,4360.0,Sub-Saharan Africa,
2465,Cote dIvoire,1985,70.1,13.7,7.6,14.3,2.9,1.9,1.1,2.46,1.61,0.79,0.06,5402.0,Sub-Saharan Africa,
2466,Cote dIvoire,1990,66.0,15.6,9.1,16.6,3.6,1.8,1.1,2.79,1.84,0.89,0.06,6461.0,Sub-Saharan Africa,
2467,Cote dIvoire,1995,56.0,24.2,14.9,16.6,4.1,3.1,1.7,3.46,2.36,1.0,0.1,7626.0,Sub-Saharan Africa,
2468,Cote dIvoire,2000,47.1,32.1,20.6,16.8,5.1,4.0,2.4,4.06,2.83,1.11,0.13,8990.0,Sub-Saharan Africa,
2469,Cote dIvoire,2005,41.8,35.5,23.8,18.6,6.9,4.2,2.5,4.52,3.14,1.24,0.13,9962.0,Sub-Saharan Africa,
2470,Cote dIvoire,2010,36.9,38.9,26.9,20.0,9.2,4.2,2.5,4.93,3.43,1.37,0.13,11164.0,Sub-Saharan Africa,
2475,Ghana,1870,99.7,0.3,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,1249.0,Sub-Saharan Africa,GHA
2476,Ghana,1875,99.6,0.4,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,1256.0,Sub-Saharan Africa,GHA
2477,Ghana,1880,99.5,0.5,0.1,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,1263.0,Sub-Saharan Africa,GHA
2478,Ghana,1885,99.3,0.7,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,1271.0,Sub-Saharan Africa,GHA
2479,Ghana,1890,99.1,0.9,0.2,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,1278.0,Sub-Saharan Africa,GHA
2480,Ghana,1895,98.9,1.1,0.3,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,1285.0,Sub-Saharan Africa,GHA
2481,Ghana,1900,98.6,1.4,0.4,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,1292.0,Sub-Saharan Africa,GHA
2482,Ghana,1905,97.3,2.7,0.8,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,1300.0,Sub-Saharan Africa,GHA
2483,Ghana,1910,96.1,3.8,1.2,0.0,0.0,0.0,0.0,0.16,0.16,0.01,0.0,1307.0,Sub-Saharan Africa,GHA
2484,Ghana,1915,95.2,4.7,1.5,0.1,0.0,0.1,0.0,0.2,0.19,0.01,0.0,1431.0,Sub-Saharan Africa,GHA
2485,Ghana,1920,93.5,6.2,1.9,0.2,0.1,0.1,0.1,0.28,0.26,0.02,0.0,1554.0,Sub-Saharan Africa,GHA
2486,Ghana,1925,92.5,7.1,2.3,0.2,0.1,0.1,0.1,0.33,0.3,0.02,0.0,1701.0,Sub-Saharan Africa,GHA
2487,Ghana,1930,91.6,8.0,2.7,0.2,0.0,0.1,0.1,0.37,0.34,0.02,0.0,1848.0,Sub-Saharan Africa,GHA
2488,Ghana,1935,89.8,9.5,3.2,0.4,0.1,0.2,0.1,0.46,0.42,0.03,0.01,2023.0,Sub-Saharan Africa,GHA
2489,Ghana,1940,88.9,10.2,3.5,0.5,0.1,0.3,0.2,0.52,0.47,0.05,0.01,2196.0,Sub-Saharan Africa,GHA
2490,Ghana,1945,88.2,10.7,3.8,0.7,0.2,0.4,0.2,0.57,0.5,0.06,0.01,2405.0,Sub-Saharan Africa,GHA
2491,Ghana,1950,86.3,12.0,4.3,1.1,0.2,0.6,0.3,0.7,0.59,0.09,0.02,2749.0,Sub-Saharan Africa,GHA
2492,Ghana,1955,84.3,13.2,4.9,1.9,0.3,0.7,0.4,0.83,0.7,0.11,0.02,3219.0,Sub-Saharan Africa,GHA
2493,Ghana,1960,77.9,19.6,7.9,1.8,0.3,0.7,0.4,1.1,0.97,0.11,0.02,3765.0,Sub-Saharan Africa,GHA
2494,Ghana,1965,70.7,13.7,5.8,15.1,2.5,0.5,0.3,2.03,1.52,0.5,0.02,4340.0,Sub-Saharan Africa,GHA
2495,Ghana,1970,62.5,7.7,3.5,29.5,5.3,0.3,0.2,3.35,2.12,1.22,0.01,4745.0,Sub-Saharan Africa,GHA
2496,Ghana,1975,54.6,9.7,4.8,34.9,6.6,0.8,0.4,4.23,2.58,1.63,0.02,5377.0,Sub-Saharan Africa,GHA
2497,Ghana,1980,48.9,10.5,5.5,39.5,8.2,1.2,0.6,4.93,2.92,1.98,0.04,5921.0,Sub-Saharan Africa,GHA
2498,Ghana,1985,43.0,11.7,6.6,43.6,9.9,1.7,1.0,5.63,3.26,2.31,0.05,6958.0,Sub-Saharan Africa,GHA
2499,Ghana,1990,38.8,12.8,7.6,46.3,11.5,2.2,1.3,6.05,3.52,2.47,0.07,8102.0,Sub-Saharan Africa,GHA
2500,Ghana,1995,36.1,15.3,9.5,46.0,13.2,2.6,1.6,6.27,3.66,2.53,0.08,9454.0,Sub-Saharan Africa,GHA
2501,Ghana,2000,32.9,16.4,10.4,48.0,14.7,2.7,1.8,6.67,3.85,2.73,0.09,11001.0,Sub-Saharan Africa,GHA
2502,Ghana,2005,28.7,12.5,8.2,56.7,18.1,2.8,1.7,7.35,4.19,3.07,0.09,12675.0,Sub-Saharan Africa,GHA
2503,Ghana,2010,25.4,11.8,8.0,59.7,22.2,3.1,1.8,7.66,4.36,3.2,0.1,14371.0,Sub-Saharan Africa,GHA
2508,Kenya,1870,99.9,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2174.0,Sub-Saharan Africa,KEN
2509,Kenya,1875,99.9,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2227.0,Sub-Saharan Africa,KEN
2510,Kenya,1880,99.9,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2280.0,Sub-Saharan Africa,KEN
2511,Kenya,1885,99.8,0.2,0.1,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2336.0,Sub-Saharan Africa,KEN
2512,Kenya,1890,99.8,0.2,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,2392.0,Sub-Saharan Africa,KEN
2513,Kenya,1895,99.7,0.3,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,2451.0,Sub-Saharan Africa,KEN
2514,Kenya,1900,99.5,0.5,0.1,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,2509.0,Sub-Saharan Africa,KEN
2515,Kenya,1905,97.4,2.4,0.7,0.2,0.0,0.1,0.0,0.14,0.13,0.01,0.0,2571.0,Sub-Saharan Africa,KEN
2516,Kenya,1910,95.4,4.1,1.3,0.4,0.1,0.1,0.0,0.25,0.22,0.02,0.0,2632.0,Sub-Saharan Africa,KEN
2517,Kenya,1915,94.0,5.4,1.7,0.5,0.1,0.1,0.1,0.33,0.29,0.03,0.0,2722.0,Sub-Saharan Africa,KEN
2518,Kenya,1920,87.2,11.7,3.5,0.9,0.1,0.2,0.1,0.66,0.61,0.05,0.01,2811.0,Sub-Saharan Africa,KEN
2519,Kenya,1925,85.9,12.8,3.8,1.0,0.2,0.2,0.1,0.73,0.67,0.06,0.01,2906.0,Sub-Saharan Africa,KEN
2520,Kenya,1930,84.6,14.1,4.2,1.1,0.2,0.2,0.1,0.8,0.73,0.06,0.01,3001.0,Sub-Saharan Africa,KEN
2521,Kenya,1935,83.3,15.3,4.8,1.2,0.2,0.2,0.1,0.88,0.8,0.07,0.01,3103.0,Sub-Saharan Africa,KEN
2522,Kenya,1940,81.9,16.5,5.3,1.3,0.2,0.3,0.1,0.95,0.87,0.07,0.01,3204.0,Sub-Saharan Africa,KEN
2523,Kenya,1945,79.5,18.8,6.2,1.5,0.2,0.3,0.2,1.08,0.99,0.08,0.01,3313.0,Sub-Saharan Africa,KEN
2524,Kenya,1950,77.5,20.5,6.8,1.8,0.2,0.3,0.2,1.2,1.1,0.09,0.01,3420.0,Sub-Saharan Africa,KEN
2525,Kenya,1955,74.7,23.0,7.9,2.0,0.2,0.3,0.2,1.35,1.24,0.1,0.01,3725.0,Sub-Saharan Africa,KEN
2526,Kenya,1960,70.8,26.6,9.2,2.4,0.2,0.3,0.2,1.56,1.44,0.12,0.01,4041.0,Sub-Saharan Africa,KEN
2527,Kenya,1965,68.2,28.3,10.5,3.1,0.2,0.4,0.2,1.77,1.6,0.15,0.01,4562.0,Sub-Saharan Africa,KEN
2528,Kenya,1970,62.7,31.7,15.0,5.2,0.3,0.4,0.2,2.28,2.03,0.24,0.01,5348.0,Sub-Saharan Africa,KEN
2529,Kenya,1975,53.7,37.4,13.7,8.1,0.5,0.9,0.4,2.82,2.41,0.39,0.03,6361.0,Sub-Saharan Africa,KEN
2530,Kenya,1980,43.6,43.4,16.5,11.6,0.7,1.4,0.7,3.61,3.0,0.56,0.04,7666.0,Sub-Saharan Africa,KEN
2531,Kenya,1985,34.0,49.7,19.3,14.4,1.2,1.9,1.0,4.33,3.56,0.71,0.06,9300.0,Sub-Saharan Africa,KEN
2532,Kenya,1990,26.8,53.1,23.2,17.4,2.0,2.6,1.4,5.05,4.07,0.89,0.08,11350.0,Sub-Saharan Africa,KEN
2533,Kenya,1995,23.5,52.7,24.4,20.2,3.4,3.5,1.9,5.5,4.36,1.04,0.11,13893.0,Sub-Saharan Africa,KEN
2534,Kenya,2000,20.8,51.1,22.5,23.4,5.8,4.6,2.5,5.91,4.54,1.23,0.14,16294.0,Sub-Saharan Africa,KEN
2535,Kenya,2005,18.0,49.2,22.4,27.0,9.9,5.7,3.3,6.48,4.8,1.5,0.18,18626.0,Sub-Saharan Africa,KEN
2536,Kenya,2010,15.2,54.2,23.1,23.8,14.1,6.7,4.0,6.47,4.72,1.53,0.22,21172.0,Sub-Saharan Africa,KEN
2541,Malawi,1870,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,433.0,Sub-Saharan Africa,MWI
2542,Malawi,1875,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,455.0,Sub-Saharan Africa,MWI
2543,Malawi,1880,99.7,0.3,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,476.0,Sub-Saharan Africa,MWI
2544,Malawi,1885,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,500.0,Sub-Saharan Africa,MWI
2545,Malawi,1890,99.4,0.6,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,523.0,Sub-Saharan Africa,MWI
2546,Malawi,1895,99.2,0.8,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,549.0,Sub-Saharan Africa,MWI
2547,Malawi,1900,98.9,1.1,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,575.0,Sub-Saharan Africa,MWI
2548,Malawi,1905,98.4,1.6,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,604.0,Sub-Saharan Africa,MWI
2549,Malawi,1910,94.2,5.8,0.2,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,632.0,Sub-Saharan Africa,MWI
2550,Malawi,1915,90.3,9.6,0.4,0.0,0.0,0.0,0.0,0.26,0.25,0.0,0.0,707.0,Sub-Saharan Africa,MWI
2551,Malawi,1920,87.3,12.7,0.5,0.0,0.0,0.0,0.0,0.34,0.33,0.0,0.0,782.0,Sub-Saharan Africa,MWI
2552,Malawi,1925,84.0,15.7,0.8,0.2,0.1,0.0,0.0,0.44,0.43,0.01,0.0,874.0,Sub-Saharan Africa,MWI
2553,Malawi,1930,80.4,19.3,1.1,0.2,0.1,0.0,0.0,0.54,0.52,0.01,0.0,966.0,Sub-Saharan Africa,MWI
2554,Malawi,1935,76.7,23.0,1.5,0.2,0.1,0.0,0.0,0.64,0.63,0.01,0.0,1081.0,Sub-Saharan Africa,MWI
2555,Malawi,1940,73.1,26.6,1.9,0.3,0.1,0.0,0.0,0.74,0.73,0.01,0.0,1194.0,Sub-Saharan Africa,MWI
2556,Malawi,1945,69.3,30.4,2.4,0.3,0.1,0.0,0.0,0.85,0.83,0.01,0.0,1336.0,Sub-Saharan Africa,MWI
2557,Malawi,1950,65.0,34.7,3.0,0.3,0.1,0.0,0.0,0.98,0.96,0.02,0.0,1477.0,Sub-Saharan Africa,MWI
2558,Malawi,1955,63.4,36.2,4.4,0.4,0.2,0.0,0.0,1.06,1.04,0.02,0.0,1633.0,Sub-Saharan Africa,MWI
2559,Malawi,1960,62.0,37.4,5.0,0.6,0.2,0.0,0.0,1.12,1.09,0.03,0.0,1825.0,Sub-Saharan Africa,MWI
2560,Malawi,1965,59.3,39.7,8.3,0.9,0.3,0.0,0.0,1.3,1.25,0.05,0.0,2060.0,Sub-Saharan Africa,MWI
